date,entity,score
6/6/20,kraken,1.104871656
7/6/20,kraken,19.32606595
8/6/20,kraken,0.861775355
10/6/20,kraken,1.266377301
11/6/20,kraken,1.06064852
12/6/20,kraken,1.620236246
13/6/20,kraken,2.152659893
15/6/20,kraken,39.35153131
17/6/20,kraken,1.416642134
18/6/20,kraken,0.889745057
20/6/20,kraken,1.679346759
22/6/20,kraken,1.387304725
25/6/20,kraken,1.291898577
26/6/20,kraken,49.1132222
27/6/20,kraken,1.117519316
28/6/20,kraken,3.308952909
29/6/20,kraken,1.157891247
10/1/20,kucoin,1.41077691
14/1/20,kucoin,1.010565612
15/1/20,kucoin,1.96057544
25/1/20,kucoin,1.139157579
7/2/20,kucoin,1.287675433
11/2/20,kucoin,1.584854036
17/2/20,kucoin,1.416366807
20/2/20,kucoin,2.045885475
21/2/20,kucoin,1.254430622
24/2/20,kucoin,49.70194672
7/3/20,kucoin,1.008088431
12/3/20,kucoin,4.700209232
15/3/20,kucoin,99.04715421
17/3/20,kucoin,17.85035598
18/3/20,kucoin,4.837304917
19/3/20,kucoin,1.168194246
4/4/20,kucoin,12.54212941
7/4/20,kucoin,1.112761
17/4/20,kucoin,1.330339888
26/4/20,kucoin,5.868495399
27/4/20,kucoin,4.971290566
30/4/20,kucoin,2.74727737
7/5/20,kucoin,0.885758661
10/5/20,kucoin,90.34500869
20/5/20,kucoin,25.81901097
22/5/20,kucoin,0.923186984
27/5/20,kucoin,1.293294881
28/5/20,kucoin,1.084759395
1/6/20,kucoin,0.628333378
2/6/20,kucoin,0.779997526
4/6/20,kucoin,1.370749728
6/6/20,kucoin,1.302623312
7/6/20,kucoin,0.662029856
12/6/20,kucoin,1.480416663
14/6/20,kucoin,1.635672184
18/6/20,kucoin,0.998809099
23/6/20,kucoin,1.283272858
25/6/20,kucoin,1.236667962
27/6/20,kucoin,3.072040723
30/6/20,kucoin,1.430180092
18/3/20,latoken,0.826755825
14/4/20,latoken,33.06856827
29/5/20,latoken,85.63772854
19/4/20,lendfme,54.69901322
20/4/20,lendfme,99.25838979
22/4/20,lendfme,2.19085781
14/5/20,lendfme,1.393147954
27/5/20,lendfme,1.48404651
28/1/20,liqui,45.69190049
29/3/20,liqui,2.84150646
2/1/20,liquid,8.566790495
4/1/20,liquid,1.628681936
5/1/20,liquid,8.220096578
9/1/20,liquid,1.30204319
16/1/20,liquid,1.347593112
17/1/20,liquid,1.064055811
18/1/20,liquid,1.620462002
19/1/20,liquid,1.016330698
20/1/20,liquid,85.81712534
23/1/20,liquid,0.662730943
26/1/20,liquid,1.108188621
27/1/20,liquid,1.521959981
29/1/20,liquid,1.543597255
3/2/20,liquid,0.963423698
8/2/20,liquid,1.243603054
9/2/20,liquid,1.122112826
13/2/20,liquid,0.650180206
14/2/20,liquid,0.833139636
20/2/20,liquid,1.248688289
23/2/20,liquid,1.178926444
1/3/20,liquid,1.647374473
2/3/20,liquid,1.201773238
4/3/20,liquid,10.7107968
5/3/20,liquid,0.852395966
6/3/20,liquid,1.000937734
7/3/20,liquid,1.146308411
10/3/20,liquid,1.020818705
12/3/20,liquid,1.3166825
13/3/20,liquid,0.824332682
26/3/20,liquid,0.988116798
28/3/20,liquid,1.478407992
29/3/20,liquid,1.111648658
8/4/20,liquid,3.335083722
9/4/20,liquid,1.063254576
10/4/20,liquid,1.087644499
11/4/20,liquid,0.868362144
13/4/20,liquid,23.16238758
14/4/20,liquid,1.155087087
17/4/20,liquid,3.167257301
18/4/20,liquid,1.203163113
19/4/20,liquid,0.95729556
22/4/20,liquid,1.02585948
25/4/20,liquid,1.123966051
26/4/20,liquid,0.990191739
28/4/20,liquid,2.438322055
29/4/20,liquid,1.309313235
30/4/20,liquid,1.361500046
1/5/20,liquid,1.278934748
5/5/20,liquid,3.080858939
6/5/20,liquid,1.139071529
13/5/20,liquid,1.109733998
15/5/20,liquid,1.061379454
16/5/20,liquid,4.371407283
17/5/20,liquid,1.095415901
18/5/20,liquid,1.208427459
20/5/20,liquid,18.04315184
22/5/20,liquid,2.417983548
23/5/20,liquid,1.036620711
24/5/20,liquid,1.181178223
25/5/20,liquid,1.085978293
27/5/20,liquid,1.191537406
28/5/20,liquid,1.322508978
29/5/20,liquid,1.315304035
2/6/20,liquid,1.544069938
3/6/20,liquid,2.335451068
4/6/20,liquid,0.820461459
6/6/20,liquid,1.229605426
17/6/20,liquid,1.374992629
19/6/20,liquid,1.257167006
23/6/20,liquid,1.006363754
24/6/20,liquid,1.061677933
26/6/20,liquid,44.29601544
28/6/20,liquid,50.07671286
29/6/20,liquid,40.17407428
30/6/20,liquid,21.9943656
6/1/20,luno,1.323937563
3/3/20,luno,50.68228441
7/1/20,maker,1.99641076
10/1/20,maker,0.999569935
11/1/20,maker,1.621639554
13/1/20,maker,1.582301685
20/1/20,maker,1.041102292
23/1/20,maker,1.67642552
24/1/20,maker,1.164799148
25/1/20,maker,1.054993653
26/1/20,maker,1.167824682
28/1/20,maker,1.319101347
29/1/20,maker,2.363914569
30/1/20,maker,1.024681702
4/2/20,maker,1.281206805
5/2/20,maker,1.117726414
6/2/20,maker,1.724384743
8/2/20,maker,0.988072774
9/2/20,maker,1.4291288
10/2/20,maker,4.922213499
11/2/20,maker,1.050526991
13/2/20,maker,0.96848654
14/2/20,maker,3.362994797
15/2/20,maker,1.032753842
18/2/20,maker,5.997008877
19/2/20,maker,1.29184976
22/2/20,maker,0.955213181
25/2/20,maker,1.206034836
27/2/20,maker,1.048926964
29/2/20,maker,1.508986795
9/3/20,maker,1.052641134
10/3/20,maker,1.365577559
12/3/20,maker,18.73935667
13/3/20,maker,2.445777188
14/3/20,maker,1.668005314
15/3/20,maker,1.244087938
16/3/20,maker,1.118612103
17/3/20,maker,0.973902657
21/3/20,maker,1.306778334
27/3/20,maker,4.1793483
29/3/20,maker,1.30163453
12/4/20,maker,32.4536399
13/4/20,maker,0.840188259
16/4/20,maker,1.121904395
17/4/20,maker,1.059659563
21/4/20,maker,1.001400552
22/4/20,maker,1.118113837
26/4/20,maker,1.514483965
28/4/20,maker,1.38691197
1/5/20,maker,1.219819164
3/5/20,maker,1.573883468
4/5/20,maker,0.881867943
5/5/20,maker,0.72775245
8/5/20,maker,0.831873805
10/5/20,maker,0.896074593
12/5/20,maker,2.953884181
18/5/20,maker,1.297600992
20/5/20,maker,1.263201981
24/5/20,maker,3.996042581
29/5/20,maker,0.908809424
30/5/20,maker,1.502996343
31/5/20,maker,1.286837762
5/6/20,maker,1.054997884
10/6/20,maker,0.996291305
15/6/20,maker,0.992321374
20/6/20,maker,1.038939273
21/6/20,maker,4.015921268
22/6/20,maker,1.131517275
28/6/20,maker,0.999330019
29/6/20,maker,1.0345019
30/6/20,maker,1.533054522
5/3/20,melon,0.679668493
16/1/20,mercatox,1.77527178
2/3/20,mercatox,2.09672652
2/6/20,miningpoolhub,1.097610321
9/1/20,nanopool,1.313702572
9/3/20,nanopool,2.038995355
1/1/20,nexo,0.985482897
9/1/20,nexo,1.220582206
11/1/20,nexo,1.822752609
12/1/20,nexo,0.964790478
19/1/20,nexo,0.769326065
20/1/20,nexo,0.825081036
5/2/20,nexo,0.868598809
12/2/20,nexo,19.93012064
15/2/20,nexo,1.094072231
16/2/20,nexo,1.143244165
24/2/20,nexo,25.94304067
25/2/20,nexo,0.925053625
29/2/20,nexo,0.639019776
4/3/20,nexo,0.750346855
10/3/20,nexo,1.020818464
12/3/20,nexo,1.354873076
13/3/20,nexo,1.387363888
14/3/20,nexo,6.286365866
23/3/20,nexo,1.242847422
25/3/20,nexo,1.410942393
30/3/20,nexo,2.51564209
3/4/20,nexo,1.450735599
6/4/20,nexo,0.99312811
7/4/20,nexo,1.091299044
8/4/20,nexo,0.828147465
10/4/20,nexo,1.17357544
15/4/20,nexo,1.327928462
18/4/20,nexo,10.7014746
19/4/20,nexo,2.508939467
20/4/20,nexo,0.902298014
21/4/20,nexo,5.11857531
22/4/20,nexo,1.401882987
24/4/20,nexo,4.093101074
25/4/20,nexo,2.440521224
26/4/20,nexo,1.274277571
29/4/20,nexo,1.014950094
3/5/20,nexo,1.093249023
4/5/20,nexo,1.231635999
7/5/20,nexo,2.411198618
9/5/20,nexo,1.19449358
16/5/20,nexo,1.262867674
17/5/20,nexo,1.041485322
21/5/20,nexo,0.918497589
25/5/20,nexo,1.025709888
27/5/20,nexo,47.96106169
28/5/20,nexo,1.093901453
29/5/20,nexo,0.960450243
3/6/20,nexo,1.910954178
4/6/20,nexo,1.410821309
11/6/20,nexo,0.975662987
15/6/20,nexo,1.056881557
17/6/20,nexo,1.45547121
19/6/20,nexo,3.183380744
20/6/20,nexo,0.947653757
23/6/20,nexo,1.160638259
26/6/20,nexo,0.976529241
30/6/20,nexo,0.995091959
15/1/20,okex,1.793949043
22/1/20,okex,99.10348343
12/2/20,okex,0.682584721
28/2/20,okex,97.14268174
29/2/20,okex,56.90026692
5/3/20,okex,51.00246947
6/3/20,okex,46.47664914
24/3/20,okex,1.5631296
2/4/20,okex,1.223093982
15/5/20,okex,0.689639791
3/6/20,okex,2.926765385
19/6/20,okex,5.215359372
20/6/20,okex,23.28756822
10/1/20,opensea,1.098150347
13/6/20,opensea,1.455159152
13/1/20,otc,0.779272306
15/2/20,otc,1.842493006
17/2/20,otc,45.3568832
3/3/20,otc,1.298789982
9/3/20,otc,1.163204778
4/4/20,otc,1.757699031
9/4/20,otc,1.331528036
18/4/20,otc,0.923931346
21/4/20,otc,1.048429911
25/4/20,otc,3.24597752
2/5/20,otc,0.816523182
10/5/20,otc,99.01476661
11/5/20,otc,5.91605331
12/5/20,otc,0.923030857
13/5/20,otc,96.32921942
21/5/20,otc,1.018833934
23/5/20,otc,1.178589008
10/6/20,otc,13.16657554
11/6/20,otc,0.88837657
1/1/20,parity,20.47065167
3/1/20,parity,34.36218147
7/1/20,parity,1.224425072
8/1/20,parity,1.070382145
14/1/20,parity,1.617936357
19/1/20,parity,0.918617385
23/1/20,parity,1.337404
30/1/20,parity,1.215806363
12/2/20,parity,0.989712681
15/2/20,parity,1.2103641
17/2/20,parity,1.073457014
19/2/20,parity,1.169153006
24/2/20,parity,1.181651084
25/2/20,parity,0.791053533
26/2/20,parity,3.187370626
27/2/20,parity,1.123232342
5/3/20,parity,1.294772761
10/3/20,parity,1.397369748
14/3/20,parity,1.191403678
31/3/20,parity,1.169600484
7/4/20,parity,0.793599852
16/4/20,parity,1.036547539
22/4/20,parity,1.081746895
30/4/20,parity,1.20191679
9/5/20,parity,0.912562445
15/5/20,parity,1.541654497
18/5/20,parity,1.544471104
20/5/20,parity,47.20634681
9/6/20,parity,0.972083698
23/6/20,parity,1.234071712
24/6/20,parity,12.47686711
30/1/20,paxos,1.137555554
27/2/20,paxos,0.982242594
22/4/20,paxos,1.858076076
8/5/20,paxos,14.40585324
16/5/20,paxos,1.358174749
19/6/20,paxos,1.210934394
1/1/20,poloniex,63.1394447
2/1/20,poloniex,2.858744723
3/1/20,poloniex,6.167255112
13/1/20,poloniex,1.931076801
15/1/20,poloniex,1.793949254
29/1/20,poloniex,19.41575354
6/2/20,poloniex,1.463212329
1/3/20,poloniex,0.860452361
2/3/20,poloniex,99.01668741
3/3/20,poloniex,1.987878148
4/3/20,poloniex,58.20075105
5/3/20,poloniex,1.563741263
24/4/20,poloniex,6.927792032
26/4/20,poloniex,98.81581001
27/4/20,poloniex,51.31701927
6/5/20,poloniex,1.149897466
10/5/20,poloniex,0.992742076
21/5/20,poloniex,2.323904281
6/6/20,poloniex,2.334041925
13/6/20,poloniex,1.774146711
16/6/20,poloniex,1.040520073
19/6/20,poloniex,3.37505502
24/6/20,poloniex,1.347568707
6/1/20,quadrigacx,1.147373363
17/1/20,quadrigacx,1.986083983
19/1/20,quadrigacx,1.901550351
22/1/20,quadrigacx,3.398997439
1/2/20,quadrigacx,0.763345272
12/2/20,quadrigacx,14.35094938
21/2/20,quadrigacx,34.23245188
29/2/20,quadrigacx,1.973437946
15/3/20,quadrigacx,1.124030439
18/3/20,quadrigacx,0.743859318
25/3/20,quadrigacx,1.020992166
13/5/20,quadrigacx,90.12204998
21/5/20,quadrigacx,10.16966216
25/5/20,quadrigacx,1.999850677
5/6/20,quadrigacx,4.368061207
12/6/20,quadrigacx,68.96079145
13/6/20,quadrigacx,1.354016493
30/1/20,remitano,2.04637293
19/6/20,remitano,1.596429724
10/3/20,shapeshift,2.043219758
6/4/20,shapeshift,1.136788068
8/4/20,shapeshift,1.104990103
28/4/20,shapeshift,1.414124777
13/5/20,shapeshift,2.369961129
15/5/20,shapeshift,2.388388528
17/5/20,shapeshift,3.701004584
27/5/20,shapeshift,1.239808391
31/5/20,shapeshift,1.463325428
5/6/20,shapeshift,1.116451227
7/1/20,storj,1.168821334
8/1/20,storj,1.023028172
15/1/20,storj,1.222268928
31/1/20,storj,23.02400108
13/2/20,storj,0.88830247
4/3/20,storj,4.698919128
8/3/20,storj,3.271777991
21/3/20,storj,1.568781842
27/3/20,storj,1.042262586
4/4/20,storj,0.956003594
23/4/20,storj,9.3462917
25/4/20,storj,1.239728697
13/5/20,storj,1.117853959
15/5/20,storj,1.541654497
16/5/20,storj,1.2083084
18/5/20,storj,1.348109223
23/5/20,storj,0.888720071
18/6/20,storj,1.153385361
17/1/20,switcheo,1.272312448
18/1/20,switcheo,1.058210745
9/2/20,switcheo,1.260274974
3/6/20,switcheo,2.479862146
11/6/20,switcheo,1.093742823
7/1/20,synthetix,0.825014513
11/1/20,synthetix,1.621639554
18/1/20,synthetix,1.568037953
4/2/20,synthetix,1.074572613
13/2/20,synthetix,1.3000758
15/2/20,synthetix,0.928680451
18/2/20,synthetix,1.526488942
21/2/20,synthetix,1.19047306
22/2/20,synthetix,1.572097244
25/2/20,synthetix,1.436113009
27/2/20,synthetix,1.229879087
3/3/20,synthetix,0.901518735
7/5/20,synthetix,0.846664296
21/6/20,synthetix,1.467094578
24/6/20,synthetix,1.369179084
26/6/20,synthetix,1.162011497
30/6/20,synthetix,1.174376198
4/1/20,tether,1.235801074
5/1/20,tether,1.043056666
6/1/20,tether,1.35821851
7/1/20,tether,4.669756868
8/1/20,tether,11.57253038
9/1/20,tether,18.11387584
12/1/20,tether,1.623132379
13/1/20,tether,1.391071653
14/1/20,tether,1.501613832
15/1/20,tether,2.526814998
16/1/20,tether,1.347593112
17/1/20,tether,1.487032555
19/1/20,tether,9.244068514
20/1/20,tether,85.81712534
24/1/20,tether,1.755832767
25/1/20,tether,0.982455255
28/1/20,tether,27.12141399
29/1/20,tether,5.658528803
30/1/20,tether,5.359479183
1/2/20,tether,0.957329883
2/2/20,tether,4.917696578
5/2/20,tether,11.56144333
7/2/20,tether,1.458506266
8/2/20,tether,2.036960025
9/2/20,tether,98.16683884
10/2/20,tether,27.46579481
11/2/20,tether,1.002576188
12/2/20,tether,1.260104689
13/2/20,tether,2.892575357
15/2/20,tether,1.128183578
17/2/20,tether,79.61507696
19/2/20,tether,1.043167081
20/2/20,tether,3.448390332
22/2/20,tether,96.79545089
25/2/20,tether,1.604269039
29/2/20,tether,1.787417186
1/3/20,tether,1.270158268
2/3/20,tether,1.084812352
3/3/20,tether,1.398341486
9/3/20,tether,0.784710795
11/3/20,tether,23.56747937
13/3/20,tether,50.27782978
16/3/20,tether,16.52456427
17/3/20,tether,0.938618374
18/3/20,tether,7.286444464
19/3/20,tether,4.588224759
20/3/20,tether,1.333451458
22/3/20,tether,18.25395877
23/3/20,tether,2.895722703
24/3/20,tether,12.18736232
25/3/20,tether,4.544771725
26/3/20,tether,7.845017953
27/3/20,tether,9.311966753
28/3/20,tether,0.979469417
30/3/20,tether,4.122867743
31/3/20,tether,1.547821436
2/4/20,tether,3.279428709
3/4/20,tether,2.44818477
4/4/20,tether,17.66435986
5/4/20,tether,9.690674994
6/4/20,tether,2.541353041
7/4/20,tether,18.97207498
8/4/20,tether,3.335083337
10/4/20,tether,1.581322316
14/4/20,tether,1.447593931
15/4/20,tether,7.145480295
16/4/20,tether,2.701652021
17/4/20,tether,9.476181417
18/4/20,tether,2.446184252
19/4/20,tether,4.142601891
20/4/20,tether,3.384327273
21/4/20,tether,4.9284168
22/4/20,tether,2.676673665
23/4/20,tether,5.008685473
24/4/20,tether,1.257892842
25/4/20,tether,0.937324391
26/4/20,tether,21.16166794
28/4/20,tether,7.792679109
29/4/20,tether,17.47523161
30/4/20,tether,6.836887295
1/5/20,tether,2.499395544
2/5/20,tether,1.139822669
3/5/20,tether,7.105863827
4/5/20,tether,2.475652444
5/5/20,tether,1.103373758
6/5/20,tether,1.128338634
7/5/20,tether,13.32486557
8/5/20,tether,14.13025817
9/5/20,tether,10.78760264
10/5/20,tether,12.77454783
11/5/20,tether,1.097391899
12/5/20,tether,14.18553144
13/5/20,tether,19.93013264
14/5/20,tether,2.966553739
15/5/20,tether,1.908251557
16/5/20,tether,1.856440081
17/5/20,tether,16.39952688
18/5/20,tether,2.315895782
20/5/20,tether,2.218449067
21/5/20,tether,1.571692527
22/5/20,tether,1.24062518
23/5/20,tether,2.137136359
24/5/20,tether,19.13058138
25/5/20,tether,1.685162061
26/5/20,tether,2.306951495
27/5/20,tether,2.959822776
28/5/20,tether,2.086406415
29/5/20,tether,1.105711006
30/5/20,tether,1.443397873
31/5/20,tether,0.747725559
1/6/20,tether,2.752167759
2/6/20,tether,50.51622093
3/6/20,tether,0.844158281
4/6/20,tether,3.450324157
5/6/20,tether,1.792182169
6/6/20,tether,1.471993559
7/6/20,tether,3.096510655
8/6/20,tether,7.7935458
9/6/20,tether,1.395251901
10/6/20,tether,5.940600525
11/6/20,tether,12.72236201
14/6/20,tether,1.098239945
15/6/20,tether,2.073566058
16/6/20,tether,56.08196879
17/6/20,tether,1.359802817
18/6/20,tether,1.680112221
19/6/20,tether,0.720444337
22/6/20,tether,2.616650736
23/6/20,tether,1.550634814
24/6/20,tether,1.13486606
25/6/20,tether,15.22094623
27/6/20,tether,1.349857141
28/6/20,tether,1.674340962
29/6/20,tether,2.476591253
30/6/20,tether,2.768254094
22/1/20,tokensets,1.328223711
26/2/20,tokensets,0.984073155
16/3/20,tokensets,0.718106395
29/3/20,tokensets,9.233432831
30/3/20,tokensets,98.56006849
10/4/20,tokensets,1.072258504
18/5/20,tokensets,1.025000954
13/4/20,trusttoken,0.939176059
9/1/20,uniswap,3.33772458
12/1/20,uniswap,0.869256604
18/1/20,uniswap,0.878018157
19/1/20,uniswap,1.002863979
25/1/20,uniswap,1.8810164
30/1/20,uniswap,1.033739768
1/2/20,uniswap,1.65300643
4/2/20,uniswap,1.286697547
5/2/20,uniswap,0.949220499
6/2/20,uniswap,1.007175212
7/2/20,uniswap,1.064464895
11/2/20,uniswap,0.98269812
12/2/20,uniswap,1.617425623
15/2/20,uniswap,1.260706818
16/2/20,uniswap,7.350421961
23/2/20,uniswap,0.877804667
24/2/20,uniswap,1.016869175
25/2/20,uniswap,1.436113346
27/2/20,uniswap,1.229879376
29/2/20,uniswap,1.276657773
3/3/20,uniswap,1.301928299
4/3/20,uniswap,1.337403993
7/3/20,uniswap,1.440450316
14/3/20,uniswap,0.832502841
17/3/20,uniswap,0.927064151
13/4/20,uniswap,1.222324484
15/4/20,uniswap,1.103852388
17/4/20,uniswap,1.077444132
18/4/20,uniswap,1.391943777
19/4/20,uniswap,66.57214474
20/4/20,uniswap,64.86952449
22/4/20,uniswap,50.19750828
24/4/20,uniswap,1.642593958
27/4/20,uniswap,0.97065283
5/5/20,uniswap,3.655705995
10/5/20,uniswap,1.279157836
11/5/20,uniswap,2.123885412
12/5/20,uniswap,0.970023945
14/5/20,uniswap,1.565317186
20/5/20,uniswap,1.535888209
23/5/20,uniswap,1.136303097
25/5/20,uniswap,1.122026857
26/5/20,uniswap,3.959102252
29/5/20,uniswap,1.246330901
30/5/20,uniswap,1.016793711
31/5/20,uniswap,1.156691523
1/6/20,uniswap,1.187331892
2/6/20,uniswap,1.821726603
4/6/20,uniswap,2.129494558
5/6/20,uniswap,1.010347405
12/6/20,uniswap,1.023422718
13/6/20,uniswap,1.301249678
16/6/20,uniswap,1.702551238
17/6/20,uniswap,0.896198038
19/6/20,uniswap,2.895177978
20/6/20,uniswap,1.197892729
21/6/20,uniswap,1.474382602
25/6/20,uniswap,1.417883658
26/6/20,uniswap,0.963078209
28/6/20,uniswap,0.999330019
5/1/20,upbit,55.58370062
11/1/20,upbit,49.64263203
12/1/20,upbit,84.29175071
14/1/20,upbit,2.016440056
16/1/20,upbit,92.95450444
17/1/20,upbit,50.13629505
1/2/20,upbit,98.86670925
6/5/20,upbit,0.873681932
7/5/20,upbit,57.59733788
9/5/20,upbit,95.65665074
14/5/20,upbit,10.33219866
15/5/20,upbit,10.80886365
16/5/20,upbit,2.133304634
19/5/20,upbit,3.794640112
7/6/20,upbit,1.659081657
30/6/20,white hat group,3.644113072
